16134691,10,변신,영화는무서운데 옆에 혼자오신 아줌마가 더무서웠음.비닐소릴내기에보니까 계속뭘먹으면서 씹고계셨음.50분을 아드득거리기에 진심 쌀드시는줄알았음.궁금해서 힐끔거렸는데 어이없어서ㅋ웬 디오니소스마냥 손에 포도가;;쌀아니라 포도씨라는;;인간휴롬님 방해잘받고 갑니다 ,min7****,19.09.10
16134690,1,벌새,독립영화마저 무너졌다... 한국영화의ㅡ 위기! ,haen****,19.09.10
16134689,1,우리집,너무 전작에 대한 중압감이 있었나... ,haen****,19.09.10
16134688,2,안나,이게 재밋나요? 연기만 잘하는 여주 ,9403****,19.09.10
16134686,9,창수,임창정은 창수란 케릭터를 좋아하나 보군요!!! 연기력은 정말 좋았음 ,twen****,19.09.10
16134685,2,김군,광수가 누구인지 실체조차 밝히지 못한 개 쓰렉 영화 ,ausc****,19.09.10
16134683,9,그것: 두 번째 이야기,생각보다 영화가 엄청 길더라고요 근데 볼만 했어요 적당히 무섭고 내용도 괜찮고 ,wldw****,19.09.10
16134682,4,인 더 블러드,액션은 볼만... 내용은 앞뒤 안맞고 엉망 ,adiv****,19.09.10
16134680,10,세 얼간이,이런 영화에서도 삐뚤어진 인간들이 많네 프로불편러들은 어떻게 세상살지? ,05ki****,19.09.10
16134679,2,변신,아니 이런 악마나오는 영화는 한국이나 외국이나 넘 뻔하잖어 악마들도 똑같냐 어떻게 ,awrg****,19.09.10
16134678,3,암전,제목이 암전이 아니라..  암담  이라고 해야할듯.. ,adiv****,19.09.10
16134677,10,안녕 베일리,"상영관 늘려주세요.추석 명절에 보려고 하는데, 상영관 찾기가 어렵네요.1탄보고 넘넘 감동 받아서 기대됩니다. ",aldu****,19.09.10
16134676,10,벌새,"아이들을 대할 때 대등한 인격체로 대하는 것이 무엇인가에 대해 다시금 생각하게 했던 작품이었다. 1994년의 은희를 지켜보며, 나, 그리고 우리 아이들에 대해서 다시 한 번 생각해보게 되는 시간이었다. ",anse****,19.09.10
16134675,1,그것: 두 번째 이야기,그것 1도 진짜 노잼 같아보여서 안봤는데 이번에 친구가 한 번 보자길래 봤는데 ㄹㅇ 갑툭튀만 ㅈㄴ게 넣어 놓고 또 갑툭튀도 예상이 다 되니까 전혀 놀랄 게 없었음 더군다나 마지막에 페니와이즈 죽이는 건 무슨 조롱질로 죽이고 자빠졌음 ㅋㅋㅋ 최악의 영화 ,asdw****,19.09.10
16134674,6,영웅본색 3,1975년 베트남패망과 1997년으로 예고된 홍콩반환. 위기감으로 통한다. 제목은 억지로 갖다붙인거고. ,pont****,19.09.10
16134673,9,너의 이름은.,이제 둘이서 떡칠일만 남았지 ,cris****,19.09.10
16134672,10,레드슈즈,ㅠㅠ너무 보고싶은데 상영관이 너무 없어요 ㅠㅠ ,wbss****,19.09.10
16134671,1,유열의 음악앨범,과연 이들이 서로를 왜 사랑하고 왜 애절한지 1도 이해를 못하겠음. 그만큼 감정이입 1도 안됨. 개연성 1도 없음. 김고은도 매력 1도 안느껴짐. 차라리 옆에 있는 정해인이 더 이뻐보이는 기적. OST도 별로 적재적소에 녹아드는게 아니라 겉도는 느낌. ,bege****,19.09.10
16134670,1,엑시트,이제  웹하드에도 다 떴는데 상영좀 그만해라 지겹다 -_- ,char****,19.09.10
16134669,2,엑시트,이게 왜 9점이야.. 괜찮은 오락재난영화입니다.알바들 꺼져 ,mekt****,19.09.10
16134668,2,신과함께-인과 연,"역시 영화는 스토리다!그래픽은 화려함....그러나, 영화란 스토리가드라마가 가장 중요하지않나 생각합니다~아쉽 ",shin****,19.09.10
16134666,7,엑시트,부담없이 오락영화로 보기 좋음 ,jodo****,19.09.10
16134665,10,유열의 음악앨범,재미없다고하는 사람들은 이상한사람들이구요.. 이영화 꽤 재미있고 감동적입니다. ,char****,19.09.10
16134664,1,나랏말싸미,당시 조선 왕한테 주상이라 부를 수 있는 사람은 왕실 어르신들 대비 이상 급이었는데 .. ,ruki****,19.09.10
16134663,1,드래곤 기사단,1점도 아깝다. 이걸 돈 받고 파냐..  양심도 없는 업자들아 ,adiv****,19.09.10
16134662,7,봉오동 전투,평범속에 비범. 나라를 일으킨게 그저 평범한 농부였던 사람들이었다는것이 감동이었음.  나를 다시 생각해 보게 되고. 한사람 한사람이 다 특별한 존재처럼 느껴짐.응 ,teri****,19.09.10
16134661,10,김복남 살인사건의 전말,내가 제일 좋아하는 한국 스릴러물 ,coke****,19.09.10
16134660,8,그것: 두 번째 이야기,재밌게잘봤습니다.연기너무잘해요 ,da43****,19.09.10
16134659,1,그것: 두 번째 이야기,"하... 1편보단 재미있을줄 알았는데 아니었군요ㅠㅠ 정말 중간에 너무졸리고 나가고싶었어요,,, 돈아깝고 ㅠㅠ 배우들도 아깝다 ",cjst****,19.09.10
16134658,1,그것: 두 번째 이야기,최악의 영화. 배우들이 아깝다. 내 돈도.. ,robo****,19.09.10
16134657,10,변신,완벽한 b급 공포영화! ,coke****,19.09.10
16134656,1,극장판 헬로카봇 : 달나라를 구해줘!,장난감 팔려고 만든영화로 점점 가고 있네요.. 스토리도 없고 ,fun1****,19.09.10
16134655,7,사바하,전하고자 하는 것은 많았으나 ,coke****,19.09.10
16134654,1,유열의 음악앨범,난 핵노잼이었어요ㅠㅠ ,theb****,19.09.10
16134653,7,안녕 베일리,헨리가 중국사람 이었구나. 한국계 캐나다인이 아니었네요. 중국계 캐나다인. 어떤 연줄을 댓길래 이런 작품에 출연하게 되었는지 궁금하네. 영화 자체는 볼만합니다. ,krpc****,19.09.10
16134652,10,그것,소년소녀의 성장 일기. 유년 시절이 떠올라 매우 만족. ,ramj****,19.09.10
16134651,6,47미터 2,기대를 많이해서 그런가..1보다는 별로인듯 ,tnsd****,19.09.10
16134650,2,그것,애들이 주인공이라 그런가 몰입감 1도 없고 유치함 으휴 ,rong****,19.09.10
16134649,7,그것: 두 번째 이야기,"그냥 그저 그렇게 볼만 합니다. 흥미는 1편보다는 조금 나은 편이고, 할인권으로 관람해서 그나마 억울하지는 않네요. ",krpc****,19.09.10
16134648,10,안녕 베일리,베일리...!ㅠㅠㅠㅠ 넌 정말 최고야!!!너무 감동 받아서 얼마나 울었는지...마지막에 슬퍼서도 얼마나 울었는지ㅠㅠ강추영화입니다영화 안보는 저도 강추합니다 ,peti****,19.09.10
16134647,10,변신,깜짝  놀랬음 무서웡~~~ ,monk****,19.09.10
16134646,5,유열의 음악앨범,차라리 <은교><해피엔드>류의 애욕전선으로 그려냈으면 낫지 않았을까?  우연이 필연이 되어야 사랑이야기지. 그나저나 평론가들은 뭘 보고 필 받은 건지.. ㅉ ,pont****,19.09.10
16134645,1,극장판 헬로카봇 : 달나라를 구해줘!,삼류 쓰레기 에니메이션 ,scy8****,19.09.10
16134644,2,더 넌,"거의 전세계 모든 영화를 다 본 사람입니다. 기대가 많았는데, 망작입니다. ",krpc****,19.09.10
16134643,10,쉰들러 리스트,"현실과 영화속 케릭터가 쉰들러와 백프로 일치하는지는 모르겠지만 , 이영화속에서 다시한번 느끼는건 히틀러 나치독일의 무자비한 학살 . 안타까움 ",ny85****,19.09.10
16134642,10,그것: 두 번째 이야기,베댓아 그 할아버지도 똑같은 생각했을 수도 있어 ,ekan****,19.09.10
16134641,7,범블비,마이클 베이와는 다른 스타일에 감탄하면서 보다가도 이따금 불편하게 튀어나오던 개연성은 옥의 티. ,memo****,19.09.10
16134640,2,그것: 두 번째 이야기,난 평점에 속았지만 너네들은 속지마라 어리버리 털어도 되고 뒷북쳐도 되니까 그냥 보지마 1편보다 낫지만 그래도 노잼 언제 끝나지 하는데 안끝나고 이제 끝나가나보다 하는데 안끝남 그래도 캐릭터는 무서움 ,cjzl****,19.09.10
16134639,8,붉은 10월,"수중 전투씬의 고증이 부족하고 러시아 함대 및 대사가 너무 허접하게 나와 미국영화 특유의 느낌이 물씬 나지만 팽팽한 긴장감과 빠른 전개는 몰입도를 높였다 u571, 크림슨타이드와 함께 잠수함 영화의 대표작 많이 나왔으면 좋겠다 ㅠ ",yong****,19.09.10
16134638,9,엑시트,윤아 우는거 줫나 귀엽다 ㅋㅋㅋ ,wnds****,19.09.10
16134637,9,우리집,아이들의 시선으로 본 가족.  가슴이 먹먹하다. 영상미가 좋다. ,sci0****,19.09.10
16134636,8,그것: 두 번째 이야기,나한테 왜이래여ㅠㅠㅠ 하 진짜 자꾸 떠올라 ,wjdx****,19.09.10
16134635,9,그것: 두 번째 이야기,어른이 된 루저클럽고 ㅏ페니와이즈의 대립된 모습. ,gjc2****,19.09.10
16134634,8,그것: 두 번째 이야기,기대안하고갔는데 재밌엇어요 ,tdjt****,19.09.10
16134632,9,그것: 두 번째 이야기,캐스팅 보고 깜짝 놀람;;영화도 존잼이고 ,ltli****,19.09.10
16134631,8,그것: 두 번째 이야기,배우들의 연기가 훌륭했습니다 ,comp****,19.09.10
16134630,6,타워,"재난 영화를 정말 좋아하는데 이건 아니지 세심한 연출이 정말 정말 아쉽다 신파 유도나 억지 감동, 발암 주인공 감정과 힘을 뺴고 만들었으면 어땠을까 하는 아쉬움 ",yong****,19.09.10
16134629,9,그것: 두 번째 이야기,짱이에요 ㅋㅋ 개무서워 ㅋㅋㅋ ,htda****,19.09.10
16134628,9,그것: 두 번째 이야기,27년후.. 더 무서워쪗다 ,burd****,19.09.10
16134627,4,봉오동 전투,공간이동이 어떻게 이루어지는지 모르겠다. 간신히 도망처 아군을 만났는데 잘못왔다며 다시  일본군 방향으로 도망친다거나 두 주인공이 상당한 거리에 있었음에도 누군가 위험에 처하면 갑자기 나타나 위험에서 구해준다거나 이건 순간이동 수준 ,kjsu****,19.09.10
16134626,10,간첩,잘만들었네~! 벤치 클리어링 으로 풀어나갈줄은 진짜 예상 못했다!  근데  국정원직원들 너무많이  죽이는거 아님~? ,jjoo****,19.09.10
16134625,10,그것: 두 번째 이야기,나만 당할 수 없자너^^ ,stkd****,19.09.10
16134624,10,엑시트,윤아가 아는형님에서 달리기 힘들어서 울었다는 이야기가 영화 보고나니 인정할수밖에 없을정도로 진짜 엄청 계속 달리더라 기대없이봤는데 재밌다 강기영 한대만 맞아서 아쉽다 ,dras****,19.09.10
16134623,10,그것: 두 번째 이야기,재밌다 재밌다 재밌다 재밌다 ,nolg****,19.09.10
16134622,10,마녀 배달부 키키,따뜻하고편안한애니지지가 아른거린다.. ,ho_i****,19.09.10
16134621,7,엑시트,7따리가 맞다 200만 넘어도 신기한영화가 천만이 다되가넹 ㅋ ,qkrd****,19.09.10
16134620,10,틴 스피릿,기대 보다 좋았던 영화. OST가 오래 남는다. ,nice****,19.09.10
16134619,10,봉오동 전투,가족들과 끝까지 재미있게 봤습니다. 의미있는 영화인것 같아요 ,4eve****,19.09.10
16134618,6,극장판 헬로카봇 : 달나라를 구해줘!,"카봇은 더 멋있어졌는데 스토리는 더 엉성해졌네요. 지난 극장판들은 어른들이 봐도 재밌었는데 이번꺼는 좀 너무 했더라구요. 아이들이야 카봇보는재미로 그냥 보지만 이건 뭐 아이들을 위한 교훈도 없고, 아빠의 금연은 기승전결없이 갑자기 툭 튀어나오고..ㅎ ",clai****,19.09.10
16134617,1,벌새,9점까지는 아니고 딱 8점 초반이 적절하다. ,sion****,19.09.10
16134616,10,블라인드 멜로디,개연성이 부족한 부분은 있었지만 그거 다 감안할 수 있을 정도로 너무 재밌게 봤습니다. 주인공 목소리랑 피아노 멜로디 너무 좋아요. 주변 사람들에게 추천중 ~~~ ,qwei****,19.09.10
16134615,9,퍼스트맨,"애초에 소재 자체가 가장 큰 약점인 영화. 그럼에도 뛰어난 연출력을 곁들인, 한 사람의 드라마로써도 우주개발 초창기의 시대적 묘사로써도 가치가 충분했던 영화. ",memo****,19.09.10
16134614,4,마녀,보여줄게 완전히 달라진 나~~~  김치녀들 대뇌 망상 중2병 액션 ,foav****,19.09.10
16134613,10,지랄발광 17세,이런 영화는 강추 입니다 ,ahnk****,19.09.10
16134612,1,설국열차,영화가  아주 쓰레기네.  이런걸 돈주고 1000 만명 가까이 봤으니... ,golt****,19.09.10
16134611,10,엑시트,진짜 재밌게 봣어요 !!!! ,qkdg****,19.09.10
16134610,4,변신,"어설프다. 감독,작가 반성하시오. 보면서 뭔가 자꾸 의문이 듬. 왜 저 장면서 저리하지. 흐름이 어색하네. . 자연스럽게 흘러가지 못함. 연기들은 애쓰셨음 ",artn****,19.09.10
16134609,10,그것: 두 번째 이야기,너무 재미있었고 흥미로움 ,v2h1****,19.09.10
16134608,9,그것: 두 번째 이야기,재미잇게봣어용추천합니당 ,nu2c****,19.09.10
16134607,10,그것: 두 번째 이야기,개연성이 어쩌니 유치하니 이런말로 평점하지 마삼 ?그냥 영화는 영화이고 1편2편 모두 삐에로를 소재로 아주 공포스럽고 잼나게 잘 만들었음 2편이 더 잼남.세시간이 후다닥 1편보고 2편보길 추천합니다 ,appi****,19.09.10
16134606,8,그것: 두 번째 이야기,보면서 진짜 무서웠어요 ㅠ ,h0so****,19.09.10
16134605,10,봉오동 전투,사람 목이 잘리고 폭탄에 의해 다리 잘린 모습이 보였으나 어디까지나 일본군들의 조선을 향한 잔인함을 나타내고자 하지 않았을까. 역사를 잊는 민족에게 미래는 없다. 정말 잘 만든 영화 ,whdd****,19.09.10
16134604,9,그것: 두 번째 이야기,1편에서는 아역들이 2편에서는 대배우들이ㅋㅋㅋ 이건 무조건 봐야 됨 ,flaw****,19.09.10
16134603,9,그것: 두 번째 이야기,분위기부터가 장난 아님 ㅜㅜ ,rkiv****,19.09.10
16134602,8,그것: 두 번째 이야기,만족스러운 공포영화!! ,zdte****,19.09.10
16134601,1,그것: 두 번째 이야기,평점 알바 너무하네 과대광고가 이런거임 전편보다 훨씬 안무섭고 미스페레그린 판타지영화보는 느낌임 공포영화가아니라 1을 가져와서 어른들 배우로 관람객 더끌어보겟다는 어그로만 섞인영화... 전편재밌게봐서 그냥 그런가보다 했는데 평점알바때문에 남깁니다 ,shn0****,19.09.10
16134600,8,그것: 두 번째 이야기,진짜 쉴틈이 없는 영화… ,kimy****,19.09.10
16134599,1,그것: 두 번째 이야기,여자친구가 무서운 거 좋아해서 잘 못 보는데 따라봤다.근데 이거는 나도 보겠더라.러닝타임은 왜 그렇게 긴지 지루해 죽는줄 ㅡㅡㅋ ,kall****,19.09.10
16134598,9,그것: 두 번째 이야기,공포의 실체ㄷㄷㄷ 끔찍하다아... ,ckgp****,19.09.10
16134597,10,그것: 두 번째 이야기,전편에 비해 업그레이드 된 영화.. 속편까지 굿 ,t3ly****,19.09.10
16134596,10,그것: 두 번째 이야기,넘 재밋어요 ㅋㅋㅋ 역시 기대한 보람이 있습니다!! ,n433****,19.09.10
16134595,9,그것: 두 번째 이야기,근래 봤던 공포영화 중 가장 볼만했고 무서웠다 ,myui****,19.09.10
16134594,8,그것: 두 번째 이야기,이번에 굉장히 스토리도 신선했어요 ,gth1****,19.09.10
16134593,1,연가시,쓰레기란 표현도 과분한 영화 ,unik****,19.09.10
16134592,10,클레멘타인,"이 영화 안 본 눈 사요, 가능하다면 꼭 두번 보고 싶은 영화 ",thec****,19.09.10
16134590,10,만추,여운이 깊은 영화. 내 인생 영화중 하나 ,skyv****,19.09.10
16134589,1,그것: 두 번째 이야기,제 인생 재미없는영화 TOP 3에 추가 됐네요 ,cdh1****,19.09.10
16134588,10,키다리 아저씨,배우 현빈 우정출연이라니 현빈 때문에 10점 주고 싶었음 ,effe****,19.09.10
16134587,1,기방도령,준호랑 정소민이 솔까말 미남미녀는 아닌데 자꾸 미남미녀라고 주입시키는 영화 ,jmk3****,19.09.10
16134586,1,극장판 헬로카봇 : 달나라를 구해줘!,헬조선 영화는 보면 안된다 ,ferb****,19.09.10
16134585,1,유열의 음악앨범,"저 밑에 기자나 평론가란 놈들이 7점 8점 주는걸보니 썩을대로 썩었구나...진심 영화관에서 본 영화 중 가장 재미없었음...개연성 1도 없고, 재미도 감동도 없음.. ",ysut****,19.09.10
16134584,2,극장판 헬로카봇 : 달나라를 구해줘!,담배피우는 장면은 왜나오고.. 악당라인들은 나오지도 않고.... 토끼랑 차탄이랑 노는거만 보다가 끝난듯 ,only****,19.09.10
16134582,10,극한직업,아니.. 재미없다고 댓글다는 애들이 알바가 아닐까 의심된다; 아니면 공감능력이 떨어지는애들이 아닐까 생각됨. ,iesi****,19.09.10
16134581,1,극장판 헬로카봇 : 달나라를 구해줘!,"카봇 볼때마다 기대안하고 아이들때문에라도 가는데,뽀로로 영화나 다른 어린이영화들과 퀄리티 너무 비교됨. ost 그냥 만든 느낌. 내용은 정말 개연성 없고 억지로 짜맞춘 기분. 갑분 금연송 , 아모르파티 실소만 하다 나옴 ",vita****,19.09.10
16134580,8,그것: 두 번째 이야기,할머니 순간 지나가는 거 밖에 기억 안 남 ,swea****,19.09.10
16134578,5,봉오동 전투,만약 한국배우가 일본을 조금이라도 옹호하는 영화에 출연 한다면 그 한국배우는 매장 당할거라고 생각한다. 하지만 일본 배우는 그렇지 않은것 같다. 자유롭게 자신이 옳다고 생각하는것을 표현하고 참여하는 것은 과거를 떠나 현재 배워야 할 점이라 생각한다. ,hous****,19.09.10
16134579,7,그것: 두 번째 이야기,"영화에서 나오는 주옥같은 대사처럼 ""결말이 별로""긴 하네요^^; 뭐 원작을 모방한 리메이크작이다 보니 그 자체를 바꿀 수 없긴하곘지만 배우진과 구성이 비해 다소 아쉬웠어요- ",shwc****,19.09.10
16134576,4,유열의 음악앨범,시대가 너무 자주바뀌고 무슨뜻을 이야기하는지 모르겠네요 그냥 응답하라 시리즈를 보는게 더 좋을것같아요 남주는 맨날 잘못하고 도망갔다가 다시만나고 ,haha****,19.09.10
16134574,10,어바웃 타임,또다시 개봉해도 다시 볼 영화 ,kimi****,19.09.10
16134573,10,광대들: 풍문조작단,정말 재밌게 잘보았고 배우들의 대사하나하나가 재밋습니다.그리고 역도들이 당하는모습을 보니까 뭔가통쾌한 느낌이 들엇습니다.정말 한번더보고싶다는생각이드네요 ,qnrc****,19.09.10
16134572,1,유열의 음악앨범,영화끝날때까지 이 둘이 사랑을하고있다는 것이 전혀안느껴졌다 그냥 사랑하는 연기를하는게 느껴졌다 ,rpta****,19.09.10
16134570,2,그것,이게 평점 7점 이상이라는게 이상하네요? 네이버 영화 평점은 믿을게 못되나봐요공포영화라고 생각하고 보시면 실망감이 큽니다.이 영화는 미국판 반올림 같아요...다 보고 나면... 참.... 이게 ....뭐지 라는 생각드는 영화입니다. ,chmc****,19.09.10
16134569,10,유열의 음악앨범,ㅠㅠㅠ너무 좋았어요 복귀날 봤는데 ,dong****,19.09.10
16134568,1,폐교,불면증 있는 분 이영화 추천해여~~ ,tjdt****,19.09.10
16134567,6,허브,여기서 울어라 애원하는듯한 억지 슬픔 ,taer****,19.09.10
16134566,10,존 윅 3: 파라벨룸,마라톤같은 액션의 연속 ,no1b****,19.09.10
16134565,10,유열의 음악앨범,저는 월요일 아침 조조로 영화봤는데 힐링되더라구요. 옛날 노래도 너무 좋고 주인공들의 잔잔하게 흘러가는 로맨스도 너무 좋았어요. ,rain****,19.09.10
16134564,1,그것: 두 번째 이야기,유치하고 개연성없고 너무 심하게 지루하다... 중간에 나오고 싶었다. 진심 시간아깝다. 중간중간 나오는 패드립은 왜 있는건지 재미도 없고 불편하기만 하다. ,rhdw****,19.09.10
16134563,10,분노의 질주: 홉스&쇼,너무재밌다 추천합니다 ,no1b****,19.09.10
16134562,5,변신,깜짝 놀라게 하는 장면만 있고 전체적으로 무섭진않음 ,idtr****,19.09.10
16134561,10,알리타: 배틀 엔젤,가끔씩 이 영화 세계관에 빠져서 빨리 끝나지 않았으면 좋겟다고 생각한 영화가 몇개 있었는데 (극찬하는거임) 이 영화가 그랬음.마치 이 세계관에 들어간느낌 ,unam****,19.09.10
16134560,10,콘스탄틴,2편은 다신못보겠지ㅠ ,taz4****,19.09.10
16134559,9,그것: 두 번째 이야기,무섭게 재밌네 이 영화 ㅋㅋㅋ ,gcvf****,19.09.10
16134557,10,그것: 두 번째 이야기,2년전에 엄청 무섭게 봤는데 이건 더하네요 ㅜ ,rtc9****,19.09.10
16134556,8,그것: 두 번째 이야기,캐스팅이 미쳤는데?ㅋㅋㅋ ,ban_****,19.09.10
16134555,8,그것: 두 번째 이야기,긴장하면서 볼 수 밖에 없어ㅠㅜㅜ ,say-****,19.09.10
16134554,6,그것: 두 번째 이야기,1편이 더 재밌었어요. 무서운건 2편.. ,asdf****,19.09.10
16134553,10,에로틱 타잔,뭐여 야동도 영화로 쳐줌?? 명작이긴함 ㅋㅋ ,skya****,19.09.10
16134552,8,그것: 두 번째 이야기,"공포영화 잘 못보는 편인데도 내용이 흥미로워서 끝까지 봤네요, 근데 오늘 잠자긴 글렀어요 ㅋㅋ ",ty4f****,19.09.10
16134551,9,그것: 두 번째 이야기,연기도 좋고 시간가는줄 몰랐습니다 무서운데 눈을 뗄 수가 없어요 ,bic4****,19.09.10
16134550,6,분노의 질주: 홉스&쇼,시리즈에서 보여주었던 신선한 액션이 없었다. 미국식 개그코드는 대중적이진 않게느껴졌을 것 ,sss8****,19.09.10
16134549,8,그것: 두 번째 이야기,1편 보다 더 재밋게 봤네요~~ ,hx54****,19.09.10
16134548,2,그것: 두 번째 이야기,진짜 재미없다.... 뛰쳐나가고 싶음 ,79lj****,19.09.10
16134547,2,애인,"결혼 앞두고, 낮선 사람과 자는게 난잡해서 거부감 든다.내로남불이니 당사자들은 애틋하겠지. 시간 많을때 틀어놓고, 가볍게 볼수있는 영화 ",anni****,19.09.10
16134546,10,엑시트,이거보고 손이랑 발이 보들보들해짐 하도 땀을 흘려서..내손에서 이렇게 땀이많이나올수 있었는지 알려준영화임 ,wndu****,19.09.10
16134545,10,그것: 두 번째 이야기,기대 안하고 봤는데 손에 땀흘리면서 봤어요. 긴장감 100점. ,hjin****,19.09.10
16134544,7,그것: 두 번째 이야기,너무 설명이 긴영화.. 무섭긴 졸라 무서운데.. 3시간이 지루하면서도 무서운 영화였다 .. ,tlsg****,19.09.10
16134543,10,변신,이 영화는 어떠한 공포영화보다도 가족 영화보다도 대단한 영화예요. 영화를 보는 동안  빨려들어가듯 정말 집중하면서 보게되는 영화입니다.  왠만해서는 영화 추천 안하지만 이영화 만큼은 천번 만번 추천합니다!!!! ,syb0****,19.09.10
16134542,10,봉오동 전투,모든   대한민국인들이  봐야할영화네요집에서초등애들데리고 다시봤네요조상들이 지킨 나라를 후손들도 잘 이어나가야될텐데?? ,rlaw****,19.09.10
16134541,10,47미터 2,"이거 진짜 재밌습니다. 1도 재밌게 봤고, 사람들이 잘 모르는 상어물의  훌륭한 띵작임. ",drag****,19.09.10
16134540,1,유열의 음악앨범,"진짜 영화보고 평점원래 잘 안쓰는데 여기 리뷰다 거짓말임,,,, 리얼 스토리 개연성도 없고 배우들 연기는 좋았으나 이해못할 장면이 대부분임.. 심야로 봤는데 재미없어서 자기 딱 좋았음 왜음악앨범인지도 노이해 영화OST도 좋을 줄 기대했는데  아님... ",cncn****,19.09.10
16134539,7,엑스맨: 다크 피닉스,초중반까지 느리고 늘어지지만 기차 전투장면은 볼만한 ,fait****,19.09.10
16134538,4,유열의 음악앨범,개인적으로는 돈낭비같앗네요 ,zise****,19.09.10
16134537,1,유열의 음악앨범,뚝뚝 끊기는 스토리와 장면 전환... 영화인지 클립 영상인지 모르겠어요. 너무 재미없어요. 아날로그한 감성이 아니라 아날로그한 지루함을 선사해 주셨네요.... ,chor****,19.09.10
16134536,10,파수꾼,배키만 없었어도 두사람의 인생이 작살나진 않았음. 곁에 있으면 제일 안좋은 친구 = 배키 . 고작 본인이 좋아하는 여자애가 기태 좋아한다고  친구의 제일 아픈부분이고 약점인 부모님이야기를 낄낄거리며 해대지 ㅋㅋㅋㅋ ,ahsc****,19.09.10
16134535,7,47미터 2,이 여름 생각보다 볼만한 영화 였습니다. ,hiuh****,19.09.10
16134534,8,해피 데스데이 2 유,저는 2편만 봤는데 ㅎㅎㅎ 1편 스포당했네요....;;ㅋㅋ ,vz44****,19.09.10
16134533,10,그것: 두 번째 이야기,....대박!! 눈깜짝하니까 끝났네요. 3시간 순삭 ,gky9****,19.09.10
16134532,6,그것: 두 번째 이야기,"평점이 8점대의 영화는 아닌듯. 영화는 전체적으로 나쁘진않았지만, 주인공들 하나하나 에피소드를 다 보여주는 장면들은 너무 지루했음공포영화에서 개연성을 따지면 한도끝도 없지만 캐릭터들간의 감정,내용등의 디테일을 집중해서 크게따질건 없음. 볼만은함. ",kkke****,19.09.10
16134531,10,변신,장영남 배우분 식탁 장면 너무 무서웠어요ㅠㅡㅠ ,tmda****,19.09.10
16134530,8,그것: 두 번째 이야기,이거왜봅니까나만보게아무도보지마세요 ,lolc****,19.09.10
16134529,9,극한직업,웃기고 재미있지만 천만영화까지는... 재미있으면된거재ㅋㅋ ,az80****,19.09.10
16134528,5,러브리스,현실적인 평범함에서 특별함을 찾기 ,glts****,19.09.10
16134527,6,변신,지하실 간 딸 안찾는게 제일 신기하네.. . ,free****,19.09.10
16134526,2,엑시트,한국영화의 유독가스에 미쳐버린 천만의관객들과 영화판 ,chi1****,19.09.10
16134525,10,간첩,나는 진짜재밌게 봤다. 염정아김명민 유해진 그리고 정겨운까지 꿀연기~ ,hans****,19.09.10
16134524,10,광대들: 풍문조작단,재밌어요! 보고왔는데 킬링타임으로 좋습니다! ,whdb****,19.09.10
16134523,9,그것: 두 번째 이야기,제임스 맥어보이를 좋아해서 좋은 캐스팅이였다고 생각했는데 영화보면서 다른 캐릭터들도 이미지가 어쩜 그렇게 찰떡같은지 신기햇움 ,misa****,19.09.10
16134522,10,그것: 두 번째 이야기,무서운영화엄청 좋아하는데 3시간이 한시간처럼 지나갔습니다. ,yhr9****,19.09.10
16134521,8,로건,로라! 정말 한마리 어린 맹수같아요 ,baeb****,19.09.10
16134520,1,그것: 두 번째 이야기,OO 1개도 아깝다. 공포야? 코미디야? 멜로야? 알수없는 ㅈ같은 영화 ,dldu****,19.09.10
16134519,10,그것: 두 번째 이야기,진짜최고 한번더볼꺼에요 ,shjh****,19.09.10
16134518,10,분노의 질주: 홉스&쇼,믿보 분노의 질주 시리즈가 계속 나오는데 계속 재밌엉 ㅠ ,dkee****,19.09.10
16134517,6,변신,끝으로 갈수록 급전개라 아쉬웠습니다 한국식 공포영화의 틀 안에서만 진행된 것도 아쉬웠고요심야에 봤는데 무섭지가 않았어요 여자 꺅소리랑 브금이 다하더라고요 ,seho****,19.09.10
16134516,1,그것: 두 번째 이야기,결말이좀...허무하고 어이가없달까.. ,leeu****,19.09.10
16134514,2,유열의 음악앨범,겁나 재미없음 개뻥 개구라 잘생기면 사랑이다 ,hero****,19.09.10
16134513,10,극장판 헬로카봇 : 달나라를 구해줘!,살짝 실망한 감이 있습니다. 스토리면에서 ,gblk****,19.09.10
16134512,1,건달티처,영화가 중학교 수행평가 수준 ,whss****,19.09.10
16134511,10,스파이더맨: 파 프롬 홈,언제나 믿고보는 마블 짱 ,gblk****,19.09.10
16134509,10,마담 프루스트의 비밀정원,"영화의 소리, 색감, 내용과 의미 모든게 완벽한 영화 ㅠㅠㅠㅠ 이보다 완벽한 영화는 있을 수가 없다. ",glor****,19.09.10
16134508,2,그것: 두 번째 이야기,무섭지가않아요 어쩜 이런 ,sksm****,19.09.10
16134506,10,26년,게이버 평점이 6.38? 호평비율 59%? 웃기지도 않네 ,kmj7****,19.09.10
16134505,10,안녕 베일리,"오랜만에 보는 잔잔한 감동이있는 마음따뜻한 영화네요~♡♡♡ 헨리와 캐서린의 연기도 참 좋았어요, 추석연휴 가족과함께 보시는걸 강추합니다 ",dad1****,19.09.10
